#ITER       #BEST_FO       #MEDIA_FO
1           7571.95        31604.1
2           7229.74        9939.46
3           6885.64        7992.25
4           6344.18        7373.52
5           6074.15        6854.77
6           5573.52        6484.35
7           5428.31        6029.44
8            5075.1        5818.01
9           5048.91        5629.25
10           5048.91        5496.61
11           5006.86        5404.99
12           4948.22        5296.39
13           4927.23        5241.52
14           4890.98        5201.95
15            4878.2        5140.39
16           4818.51         5085.8
17           4792.72        5052.87
18           4779.79        5030.12
19           4776.76        5002.99
20           4744.49         4983.2
21           4730.02        4955.15
22            4727.8        4940.86
23            4727.8         4928.7
24           4723.12        4919.36
25           4722.05        4911.41
26           4716.65        4905.23
27           4709.92        4899.86
28           4709.92        4894.68
29           4709.92         4890.4
30           4709.92        4886.36
31           4709.92        4884.56
32           4709.92         4882.4
33           4709.92        4881.13
34           4709.92        4880.38
35           4707.82        4878.74
36           4705.33        4877.32
37           4705.33        4876.62
38           4702.15        4874.26
39           4702.15        4872.44
40           4702.15        4871.49
41           4702.15        4870.35
42           4700.71        4869.42
43           4700.71         4868.5
44           4700.71        4868.26
45           4700.66        4867.37
46           4700.66        4866.98
47           4698.71         4866.3
48           4698.67        4865.82
49           4697.33        4864.82
50           4697.33        4863.95
51           4697.33        4863.31
52           4694.86        4862.65
53           4694.86        4862.13
54           4694.08        4861.61
55           4694.08        4861.17
56           4694.08        4860.31
57           4693.49        4859.69
58           4692.83        4858.54
59            4692.8        4857.95
60           4690.91        4857.34
61           4690.57        4856.82
62           4690.57        4856.53
63           4690.57        4856.29
64           4688.09        4856.04
65           4688.09        4855.85
66           4688.09         4855.5
67           4688.09         4855.3
68           4688.09        4855.03
69           4688.09        4854.96
70           4687.53        4854.71
71           4686.08        4854.47
72           4686.08        4854.46
73           4686.08        4854.25
74           4686.08        4854.09
75           4686.08        4853.82
76           4686.08        4853.48
77           4685.88        4853.22
78           4685.88        4852.94
79           4684.56        4852.23
80           4684.41        4851.63
81           4684.41        4851.39
82           4684.41        4851.09
83            4682.8        4850.78
84           4681.96        4850.45
85           4681.96        4849.97
86           4681.96        4849.72
87           4681.96         4849.3
88           4681.96        4848.91
89           4681.96        4848.55
90           4681.96        4848.33
91           4680.49        4847.79
92           4680.49        4847.69
93           4680.49        4847.49
94           4680.49        4847.27
95           4680.27        4846.91
96           4680.27        4846.71
97           4680.27        4846.39
98           4680.27           4846
99           4680.27        4845.92
100           4680.27        4845.88
101           4680.27         4845.7
102           4680.27        4845.33
103           4680.27        4845.28
104           4680.27        4845.25
105           4680.27         4845.1
106           4680.27        4844.94
107           4680.27        4844.89
108           4680.27        4844.81
109           4680.27        4844.73
110           4680.27        4844.67
111           4680.27         4844.6
112           4680.26        4844.53
113           4680.26        4844.44
114           4680.24         4844.4
115           4680.21        4844.31
116           4680.21        4844.26
117            4680.1        4844.08
118            4680.1        4844.04
119            4680.1        4843.94
120            4680.1        4843.94
121            4680.1        4843.91
122           4679.89        4843.73
123           4679.89        4843.56
124           4679.89        4843.32
125           4679.81         4843.2
126           4679.81         4843.1
127           4679.73        4843.07
