#ITER       #BEST_FO       #MEDIA_FO
1           7158.27        10520.8
2           5939.64         8705.4
3           5408.69         7168.6
4           5369.44        6392.87
5           5369.44        6090.05
6           5188.64        5870.28
7           4995.64        5696.43
8           4995.64        5574.82
9           4995.64        5453.59
10           4995.64        5368.82
11           4898.27        5300.45
12           4844.68        5220.19
13           4803.65        5143.97
14           4803.65        5092.52
15           4791.18        5055.83
16           4773.46        5035.39
17           4772.57        5014.73
18           4748.35        4992.55
19           4728.65        4971.25
20           4728.65        4947.35
21           4708.84        4932.76
22           4708.84        4916.78
23           4706.95        4904.21
24           4706.52        4899.37
25           4706.52        4896.19
26           4703.67        4892.81
27           4702.65        4889.04
28           4702.65        4887.99
29           4701.96        4883.63
30           4697.46         4880.4
31           4697.46        4878.75
32           4697.46        4873.08
33           4696.37        4871.46
34           4696.37        4870.72
35           4696.37        4869.14
36           4696.37        4867.69
37           4696.37         4867.2
38           4696.37        4865.79
39           4695.37        4864.71
40           4695.37        4864.23
41           4695.37        4862.58
42           4695.37        4862.28
43           4695.37        4861.58
44           4695.05        4861.09
45            4693.4         4860.9
46            4693.4        4860.54
47            4693.4        4860.07
48            4693.4        4859.49
49            4693.4        4859.27
50           4692.83        4858.56
51           4692.83        4858.14
52           4692.83         4857.9
53           4692.83        4857.68
54           4692.83        4857.55
55           4692.48        4857.39
56           4692.48        4857.32
57           4691.84        4856.88
58           4691.84        4856.72
59           4691.84        4856.47
60           4691.52        4856.21
61           4691.52        4856.12
62           4691.52        4855.97
63           4691.42        4855.82
64           4691.42        4855.58
65           4691.42        4855.48
66           4690.46        4855.15
67           4690.46           4855
68           4690.46        4854.68
69           4690.07        4854.39
70            4689.8        4854.18
71            4689.8           4854
72            4689.8        4853.95
73            4689.8        4853.85
74           4689.61        4853.68
75           4689.61        4853.52
76           4689.61        4853.41
77           4689.43         4853.3
78           4689.26        4853.21
79           4688.63        4853.07
80           4688.63        4853.04
81           4688.63         4852.9
82           4688.05        4852.71
83           4688.05        4852.34
84           4687.72        4851.86
85           4686.84        4851.34
