#ITER       #BEST_FO       #MEDIA_FO
1                 0    2.17171e+08
2                 0    3.20107e+07
3                 0    2.10948e+06
4                 0         479722
5                 0        32736.5
6                 0        16263.1
7                 0        14698.1
8                 0        12225.3
9                 0        11291.5
10                 0        10213.1
11                 0        9720.56
12                 0        9565.79
13                 0        9155.43
14                 0        8676.16
15                 0        8524.12
16                 0        8521.08
17                 0        8431.37
18                 0        8202.66
19                 0        7913.81
20                 0        7801.24
21                 0        7706.29
22                 0        7631.44
23                 0        7319.25
24                 0        7313.01
25                 0        7067.13
26                 0        6954.79
27                 0        6714.29
28                 0        6580.98
29                 0        6453.41
30                 0         6365.3
31                 0        6363.53
32                 0        6161.56
33                 0        6067.54
34                 0        6065.66
35                 0        6047.43
36                 0        6047.06
37                 0        6047.06
38                 0        6011.91
39                 0        5911.94
40                 0        5869.77
41                 0        5815.42
42                 0        5814.34
43                 0        5809.89
44                 0        5674.51
45                 0         5671.8
46                 0        5610.03
47                 0         5608.8
48                 0        5467.63
49                 0        5405.31
50                 0        5404.06
51                 0        5331.61
52                 0        5330.16
53                 0        5198.96
54                 0        5196.34
55                 0         5162.6
56                 0        5157.08
57                 0        5121.43
58                 0        5118.11
59                 0        5118.05
60                 0        5118.05
61                 0        5046.88
62                 0        4997.74
63                 0        4979.84
64                 0        4952.74
65                 0        4952.19
66                 0        4952.18
67                 0        4940.89
68                 0        4940.66
69                 0        4901.85
70                 0        4901.07
71                 0        4901.06
72                 0        4893.66
73                 0        4893.52
74                 0        4893.51
75                 0        4893.51
76                 0        4891.26
77                 0        4891.22
78                 0        4891.21
79                 0        4891.21
80                 0        4891.21
81                 0        4891.21
82                 0        4891.21
83                 0        4832.98
84                 0        4814.71
85                 0        4814.35
86                 0        4758.47
87                 0        4755.37
88                 0        4755.31
89                 0        4730.07
90                 0        4729.56
91                 0        4729.55
92                 0        4729.55
93                 0        4729.55
94                 0        4729.55
95                 0        4729.55
96                 0        4709.27
97                 0        4708.87
98                 0        4708.86
99                 0        4708.86
100                 0        4705.85
101                 0        4705.79
102                 0        4705.79
103                 0        4698.73
104                 0        4698.58
105                 0        4698.58
106                 0        4698.58
107                 0        4679.51
108                 0        4679.12
109                 0        4679.12
110                 0        4672.81
111                 0        4669.49
112                 0        4669.42
113                 0        4669.42
114                 0        4669.42
115                 0        4669.42
116                 0        4669.42
117                 0        4669.42
118                 0        4647.45
119                 0        4647.01
120                 0        4647.01
121                 0        4593.18
122                 0        4592.11
123                 0        4538.04
124                 0        4526.75
125                 0        4492.31
126                 0        4491.62
127                 0         4491.6
128                 0        4473.84
129                 0        4473.49
130                 0        4473.48
131                 0         4445.1
132                 0        4444.53
133                 0           4442
134                 0        4441.95
135                 0        4441.94
136                 0        4441.94
137                 0        4436.03
138                 0        4435.91
139                 0         4425.6
140                 0        4402.06
141                 0        4401.59
142                 0        4389.89
143                 0        4368.63
144                 0         4368.2
145                 0        4368.19
146                 0        4368.19
147                 0        4368.19
148                 0        4352.52
149                 0         4352.2
150                 0        4343.64
151                 0        4316.03
152                 0        4270.32
153                 0         4269.4
154                 0        4257.08
155                 0        4238.46
156                 0        4238.08
157                 0        4238.08
158                 0        4238.08
159                 0        4238.08
160                 0        4238.08
161                 0        4215.69
162                 0        4215.24
163                 0        4215.23
164                 0        4208.68
165                 0        4208.55
166                 0        4199.97
167                 0        4193.28
168                 0        4193.15
169                 0        4182.42
170                 0        4170.85
171                 0        4170.62
172                 0        4166.51
173                 0        4165.89
174                 0        4165.88
175                 0        4154.59
176                 0        4154.36
177                 0        4154.36
178                 0        4145.33
179                 0        4145.14
180                 0        4145.14
181                 0        4145.14
182                 0        4145.14
183                 0        4120.79
184                 0        4113.26
185                 0        4113.11
186                 0        4113.11
187                 0        4113.11
188                 0        4113.11
189                 0        4113.11
190                 0        4113.11
191                 0        4113.11
192                 0        4113.11
193                 0        4113.11
194                 0        4113.11
195                 0        4113.11
196                 0        4113.11
197                 0        4113.11
198                 0        4113.11
199                 0         4110.5
200                 0        4110.45
201                 0        4110.45
202                 0        4110.45
203                 0        4110.45
204                 0        4110.45
205                 0        4110.45
206                 0        4110.45
207                 0        4110.45
208                 0        4110.45
209                 0        4101.09
210                 0         4100.9
211                 0         4100.9
212                 0         4100.9
213                 0         4100.9
214                 0         4100.9
215                 0         4100.9
216                 0        4092.68
217                 0        4092.51
218                 0        4083.12
219                 0        4081.26
220                 0        4081.22
221                 0        4067.85
222                 0        4067.58
223                 0        4067.58
224                 0        4067.58
225                 0        4067.58
226                 0        4067.58
227                 0        4067.58
228                 0        4067.58
229                 0        4067.58
230                 0        4067.58
231                 0        4067.58
232                 0        4067.58
233                 0        4067.58
234                 0        4067.58
235                 0        4067.58
236                 0        4067.58
237                 0        4067.58
238                 0        4067.58
239                 0        4067.58
240                 0        4067.58
241                 0        4067.58
242                 0        4067.58
243                 0        4063.88
244                 0        4063.81
245                 0         4063.8
246                 0         4063.8
247                 0         4063.8
248                 0        4057.01
249                 0        4056.88
250                 0        4055.68
251                 0        4045.43
252                 0        4038.03
253                 0        4037.88
254                 0        4037.88
255                 0        4020.64
256                 0        4020.29
257                 0        4020.29
258                 0        4012.33
259                 0        3992.18
260                 0        3991.78
261                 0        3991.77
262                 0        3991.77
263                 0        3991.77
264                 0        3990.01
265                 0        3989.98
266                 0        3989.34
267                 0        3989.24
268                 0        3989.24
269                 0        3989.24
270                 0        3989.24
271                 0        3977.49
272                 0        3967.71
273                 0        3967.51
274                 0        3967.51
275                 0        3967.51
276                 0        3967.51
277                 0        3938.78
278                 0        3938.21
279                 0        3938.19
280                 0        3938.19
281                 0        3938.19
282                 0        3938.19
283                 0        3938.19
284                 0         3933.1
285                 0        3932.58
286                 0        3932.57
287                 0        3932.57
288                 0        3932.57
289                 0        3932.57
290                 0        3932.57
291                 0        3931.52
292                 0         3931.5
293                 0        3925.68
294                 0        3909.78
295                 0        3905.65
296                 0        3897.27
297                 0         3897.1
298                 0        3897.09
299                 0        3897.09
300                 0        3897.09
301                 0        3897.09
302                 0        3889.18
303                 0        3877.72
304                 0        3877.49
305                 0        3877.49
306                 0        3877.49
307                 0        3877.49
308                 0        3871.29
309                 0        3871.17
310                 0        3871.16
311                 0        3871.16
312                 0        3871.16
313                 0        3867.21
314                 0        3867.13
315                 0        3867.13
316                 0        3867.13
317                 0        3867.13
318                 0        3867.13
319                 0        3867.13
320                 0        3866.67
321                 0        3866.66
322                 0        3866.66
323                 0        3866.66
324                 0        3866.66
325                 0        3866.66
326                 0        3866.66
327                 0        3866.66
328                 0        3866.66
329                 0        3866.66
330                 0        3866.66
331                 0        3866.66
332                 0        3866.66
333                 0        3866.66
334                 0        3866.66
335                 0        3866.66
336                 0        3866.66
337                 0        3866.66
338                 0        3866.66
339                 0        3849.04
340                 0        3848.69
341                 0        3848.68
342                 0        3847.29
343                 0        3847.26
344                 0        3847.26
345                 0        3847.26
346                 0        3847.26
347                 0        3847.26
348                 0        3847.26
349                 0        3847.26
350                 0         3834.1
351                 0        3833.83
352                 0        3833.83
353                 0        3833.83
354                 0        3833.76
355                 0        3824.52
356                 0        3820.49
357                 0        3820.41
358                 0        3820.41
359                 0        3820.41
