#ITER       #BEST_FO       #MEDIA_FO
1           11855.3    2.33117e+19
2           11211.4    4.66234e+17
3           11211.4    9.32469e+15
4           10054.8    1.86494e+14
5           7831.83    3.72988e+12
6           7831.83    7.45975e+10
7           7831.83    1.49197e+09
8           7831.83    2.98528e+07
9           7831.83         609430
10           7831.83          24118
11           7483.69        11862.4
12           6831.51          11050
13           6821.96        10317.8
14           6821.96        9841.34
15           6781.35        9344.29
16           6736.12        8909.49
17           6736.12        8677.84
18           6509.07        8549.39
19           6509.07        8385.48
20           6294.93        8211.58
21           6294.93        8059.52
22           6294.93        7923.81
23           6294.93        7884.57
24           6294.93        7868.36
25           6294.93        7650.78
26           6294.93        7576.73
27           6294.93        7491.75
28           6294.93        7477.02
29           6294.93        7349.69
30           6294.93        7286.41
31           6173.76        7278.62
32           6173.76        7274.64
33           6173.76        7264.27
34           6173.76        7257.89
35           6173.76        7242.98
36           6173.76        7236.77
37           6173.76        7225.38
38           6173.76        7194.15
39           6173.76         7183.4
40           6173.76         7174.1
41           6173.76        7165.85
42           6173.76        7163.99
43           6173.76        7115.35
44           6173.76         7106.3
45           6173.76         7099.9
46           6173.76        7098.39
47           6173.76        7078.94
48           6173.76        7069.81
49           6173.76        7050.71
50           6173.76        7045.58
51           6173.76        7044.34
52           6173.76        7041.21
53           6173.76         7009.1
54           6173.76        6999.84
55           6173.76        6988.32
56           6173.76        6978.74
57           6050.94        6962.46
58           6050.94        6950.91
59           6027.09        6930.48
60           6027.09        6930.07
61           6027.09        6930.07
62           6027.09        6869.57
63           6027.09        6859.62
64           6027.09        6857.02
65           6027.09        6817.14
66           6027.09        6812.63
67           5972.55         6773.8
68           5972.55        6754.56
69           5972.55        6743.18
70           5972.55        6694.66
71           5972.55        6663.98
72           5972.55        6642.52
73           5972.55        6642.09
74           5972.55         6640.7
75           5957.44        6622.57
76           5957.44        6606.85
77           5957.44        6606.53
78           5957.44        6579.01
79           5957.44        6575.07
80           5957.44        6574.36
81           5957.44        6565.51
82           5957.44        6563.38
83           5957.44        6546.13
84           5957.44        6539.23
85           5957.44        6538.61
86           5957.44        6535.73
87           5957.44        6525.13
88           5957.44        6524.62
89           5957.44        6523.27
90           5957.44        6507.97
91           5957.44        6507.28
92           5957.44        6507.09
93           5957.44        6499.69
94           5957.44        6497.95
95           5957.44         6496.4
96           5957.44        6488.19
97           5957.44        6481.78
98           5957.44        6478.75
99           5957.44         6458.6
100           5957.44         6458.2
101           5957.44        6458.19
102           5957.44         6416.7
103           5957.44         6409.4
104           5957.44        6395.97
105           5957.44        6391.69
106           5957.44        6391.24
107           5957.44        6391.16
108           5957.44        6390.23
109           5957.44        6389.17
110           5957.44        6386.26
111           5957.44        6385.35
112           5957.44        6385.33
113           5957.44        6384.06
114           5957.44        6376.83
115           5957.44         6373.9
116           5957.44         6373.4
117           5957.44        6341.76
118           5957.44        6340.73
119           5957.44        6334.69
120           5957.44        6334.57
121           5957.44        6326.21
122           5957.44        6325.77
123           5957.44        6325.76
124           5957.44        6325.76
125           5957.44        6323.89
126           5957.44        6323.45
127           5957.44        6323.44
128           5957.44        6320.15
129           5957.44        6307.45
130           5957.44        6306.59
131           5957.44        6294.91
132           5957.44         6290.5
133           5957.44        6290.42
134           5957.44         6290.3
135           5957.44        6287.24
136           5957.44        6287.05
137           5957.44        6285.38
138           5957.44        6274.92
139           5957.44        6270.89
140           5957.44        6268.49
141           5957.44        6268.44
142           5957.44        6263.48
143           5957.44        6262.93
144           5957.44        6262.92
145           5957.44        6262.27
146           5957.44        6262.26
147           5957.44        6253.69
148           5957.44        6253.52
149           5957.44        6250.42
150           5957.44        6249.37
151           5957.44        6248.75
152           5957.44        6248.73
153           5957.44        6248.68
154           5957.44        6248.68
155           5957.44        6246.49
156           5957.44        6246.44
157           5957.44        6246.44
158           5957.44        6246.44
159           5957.44        6246.44
160           5957.44        6232.84
161           5957.44        6232.56
162           5957.44        6230.61
163           5957.44        6225.05
164           5957.44        6224.94
165           5957.44         6224.3
166           5957.44        6224.06
167           5957.44        6220.51
168           5957.44        6217.86
169           5957.44        6217.38
170           5957.44        6215.06
171           5957.44        6215.01
172           5957.44        6215.01
173           5957.44        6215.01
174           5957.44        6214.29
175           5957.44        6214.28
176           5957.44        6214.28
177           5957.44        6214.28
178           5957.44        6214.28
179           5957.44        6212.09
180           5957.44        6212.04
181           5957.44        6212.04
182           5957.44        6209.76
183           5957.44        6209.71
184           5957.44        6209.71
185           5957.44        6209.09
186           5957.44        6209.07
187           5957.44        6208.85
188           5957.44        6207.26
189           5957.44        6206.54
190           5957.44        6206.53
191           5957.44        6206.53
192           5957.44        6205.93
193           5957.44        6205.91
194           5952.87        6205.82
195           5952.87        6205.27
196           5952.87        6204.98
197           5952.87        6204.97
198           5952.87        6203.38
199           5952.87        6201.92
200           5952.87        6201.89
201           5951.74        6201.76
202           5951.74        6201.76
203           5951.74        6201.76
204           5951.74        6201.72
205           5951.74        6200.54
206           5951.74        6191.82
207           5944.09        6184.67
208           5944.09         6183.5
209           5944.09        6182.84
210           5944.09        6182.83
211           5944.09         6173.5
212           5944.09        6171.95
213           5944.09        6171.92
214           5944.09        6171.48
215           5944.09        6171.47
216           5944.09        6170.15
217           5944.09        6170.12
218           5944.09        6170.12
219           5944.09        6169.04
220           5944.09        6169.02
221           5944.09        6169.02
222           5944.09        6158.84
223           5944.09        6158.63
224           5942.45        6157.05
225           5942.45        6157.01
226           5942.45        6157.01
227           5942.45         6156.2
228           5942.45        6156.18
229           5942.45        6156.18
230           5942.45        6156.18
231           5942.45        6156.18
232           5942.45        6148.38
233           5942.45        6148.22
234           5942.45        6147.52
235           5942.45        6145.59
236           5942.45        6145.34
237           5942.45        6145.04
238           5942.45        6145.03
239           5942.45        6145.03
240           5942.45        6145.03
241           5942.45        6144.89
242           5942.45        6144.89
243           5942.45        6144.89
244           5942.45        6144.89
245           5942.45        6144.89
246           5942.45        6144.89
247           5942.45        6144.89
248           5942.45        6144.89
249           5942.45        6144.89
250           5942.45        6144.89
251           5942.45        6139.92
252           5942.45        6138.64
253           5942.45        6138.09
254           5942.45        6138.04
255           5942.45        6138.04
256           5942.45           6135
257           5942.12         6134.5
258           5942.12        6134.49
259           5942.12        6134.49
260           5942.12        6134.49
261           5942.12        6134.49
262           5942.12        6134.49
263           5942.12        6134.25
264           5942.12        6134.25
265           5942.12        6134.25
266           5942.12        6134.25
267           5942.12        6134.25
268           5942.12        6134.25
269           5942.12        6134.25
270           5942.12        6134.25
271           5942.12        6134.25
272           5942.12        6134.12
273           5942.12        6134.12
274           5942.12        6134.12
275           5942.12        6134.12
276           5942.12        6133.52
277           5942.12         6133.5
278           5942.12        6126.74
279           5942.12         6126.3
280           5942.12        6125.42
281           5942.12        6125.41
282           5942.12        6125.31
283           5942.12         6125.3
284           5942.12         6125.3
285           5942.12        6125.01
286           5942.12        6125.01
287           5942.12        6125.01
288           5942.12        6125.01
289           5942.12        6124.02
290           5942.12           6124
291           5942.12        6123.38
292           5942.12        6123.37
293           5942.12        6123.37
294           5942.12        6123.37
295           5942.12        6123.37
296           5942.12        6123.37
297           5942.12        6123.37
298           5942.12        6123.03
299           5942.12        6123.02
300           5942.12        6123.02
301           5942.12        6123.02
302           5942.12        6123.02
303           5942.12        6123.02
304           5942.12        6123.02
305           5942.12        6123.02
306           5942.12        6123.02
307           5942.12        6123.02
308           5942.12        6123.02
309           5942.12        6122.91
310           5942.12        6121.76
311           5942.12        6121.49
312           5942.12        6121.49
313           5942.12        6121.49
314           5942.12        6121.49
315           5942.12        6121.49
316           5942.12        6121.49
317           5942.12        6121.49
318           5942.12        6121.49
319           5942.12        6121.49
320           5942.12        6121.49
321           5942.12        6121.49
322           5942.12        6121.49
323           5942.12        6121.49
324           5942.12        6121.49
325           5942.12        6121.49
326           5942.12           6120
327           5942.12        6119.47
328           5942.12        6119.46
329           5942.12        6119.46
330           5942.12        6118.85
331           5941.95        6118.44
332           5941.95        6118.43
333           5941.95        6118.43
334           5941.95        6118.43
335           5941.95        6118.43
336           5941.95        6118.43
337           5941.95        6118.43
338           5941.95        6118.43
339           5941.95        6118.43
340           5941.95        6118.32
341           5941.95        6118.32
342           5941.95        6118.32
343           5941.95        6118.32
344           5941.95        6118.32
345           5941.95        6118.32
346           5941.95        6117.48
347           5941.95        6117.46
348           5941.95        6117.46
349           5941.95        6117.46
350           5941.95        6117.46
351           5941.95        6117.46
352           5941.95        6117.46
353           5941.95        6117.46
354           5941.95        6117.46
355           5941.95        6117.46
356           5941.95        6117.46
357           5941.95        6117.46
358           5941.95        6117.46
359           5941.95        6117.46
360           5941.95        6117.46
361           5941.95        6117.46
362           5941.95        6117.46
363           5941.95        6117.46
364           5941.95        6117.46
365           5941.95        6117.46
366           5941.95        6117.46
367           5941.95        6117.46
368           5941.95        6117.46
369           5941.95        6117.46
370           5941.95        6117.46
371           5941.95        6117.46
372           5941.95        6117.46
373           5941.95        6117.46
374           5941.95        6117.46
375           5941.95        6117.46
376           5941.95        6117.46
377           5941.95        6117.46
378           5941.95        6117.46
379           5941.95        6117.46
380           5941.95        6117.46
381           5941.95        6117.46
382           5941.95        6117.46
383           5941.95        6117.46
384           5941.95        6117.46
385           5941.95        6117.46
386           5941.95        6117.46
387           5941.95        6117.46
388           5941.95        6113.34
389           5941.95        6113.26
390           5941.95        6113.26
391           5941.95        6113.26
392           5941.95        6113.26
393           5941.95        6113.26
394           5941.95        6111.47
395           5941.95         6108.1
396           5941.95        6108.03
397           5941.95        6108.01
398           5941.95        6107.18
399           5941.41        6107.12
400           5941.41        6107.12
401           5941.41        6107.12
402           5941.41        6106.31
403           5941.41        6106.29
404           5941.41        6106.29
405           5941.41        6106.29
406           5941.41        6106.29
407           5941.41        6106.29
408           5941.41        6106.29
409           5941.41        6106.29
410           5941.41        6106.29
411           5941.41        6104.11
412           5941.41        6104.06
413           5941.41        6104.06
414           5941.41        6104.06
415           5941.41        6104.06
416           5941.41        6103.98
417           5941.41        6103.98
418           5941.41        6103.98
419           5941.41        6103.98
420           5941.41        6103.86
421           5941.41        6103.86
422           5941.41        6103.86
423           5941.41        6103.86
424           5941.41        6103.86
425           5941.41        6103.86
426           5941.41        6103.86
427           5941.41        6103.86
428           5941.41        6102.16
429           5941.41        6102.13
430           5931.24         6100.8
431           5931.24        6100.77
432           5931.24        6100.77
433           5931.24        6100.77
434           5931.24        6100.77
435           5931.24        6100.77
436           5921.65        6098.79
437           5921.65        6098.75
438           5921.65        6097.39
439           5921.65        6097.36
440           5921.65        6097.36
441           5921.65        6097.15
442           5921.65        6096.45
443           5921.65        6096.05
444           5921.65        6096.04
445           5921.65        6096.04
446           5921.65        6095.94
447           5921.65        6095.94
448           5921.65        6095.56
449           5921.65        6095.56
450           5921.65        6095.56
451           5921.65        6094.85
452           5921.65        6094.64
453           5921.65        6094.64
454           5921.65        6094.64
455           5921.65        6094.64
456           5916.28        6093.94
457           5916.28        6093.48
458           5916.28        6093.38
459           5916.28        6092.72
460           5916.28        6092.26
461           5916.28        6092.15
462           5916.28        6092.15
463           5916.28         6092.1
464           5916.28         6092.1
465           5916.28         6092.1
466           5916.28        6092.06
467           5916.28        6092.06
468           5916.28        6092.06
469           5916.28        6092.06
470           5916.28        6092.06
471           5916.28        6092.06
472           5916.28        6092.06
473           5916.28        6092.06
474           5916.28        6092.06
475           5916.28        6092.06
476           5916.28        6092.03
477           5916.28        6091.89
478           5916.28        6091.89
479           5916.28        6091.55
480           5916.28        6091.38
481           5916.28        6091.38
482           5916.28        6091.38
483           5916.28        6091.38
484           5916.28        6091.38
485           5916.28        6091.38
486           5916.28        6090.77
487           5916.28        6090.75
488           5916.28        6090.21
489           5916.28         6090.2
490           5916.28         6090.2
491           5916.28        6089.17
492           5916.28        6089.15
493           5916.28        6089.15
494           5916.28        6089.15
495           5916.28        6089.15
496           5916.28        6089.11
497           5916.28         6089.1
498           5916.28         6089.1
499           5916.28         6089.1
500           5916.28         6089.1
501           5916.28        6088.13
502           5916.28        6088.11
503           5916.28        6088.02
504           5916.28        6088.02
505           5916.28        6087.69
506           5916.28        6087.68
507           5916.28        6087.68
508           5916.28        6087.68
509           5916.28        6087.68
510           5916.28        6087.68
511           5916.28        6087.68
512           5916.28        6087.35
513           5916.28        6087.34
514           5916.28        6087.34
515           5916.28        6087.34
516           5916.28        6087.34
517           5916.28        6087.34
518           5916.28        6087.34
519           5916.28        6087.34
520           5916.28        6087.34
521           5916.28        6087.34
522           5916.28        6087.29
523           5916.28        6087.29
524           5916.28        6087.29
525            5911.5         6086.9
526            5911.5        6086.89
527            5911.5        6086.89
528            5911.5        6086.89
529            5911.5        6086.89
530            5911.5        6085.53
531            5911.5         6085.5
532            5911.5         6085.5
533            5911.5         6085.5
534            5911.5         6085.5
535            5911.5         6085.5
536            5911.5        6085.19
537            5911.5        6085.19
538            5911.5        6085.19
539            5911.5        6085.19
540            5911.5        6085.19
541            5911.5        6085.19
542            5911.5        6085.19
543            5911.5        6085.19
544            5911.5        6085.19
545            5911.5        6085.19
546            5911.5        6085.19
547            5911.5        6085.19
548            5911.5        6085.19
549            5911.5        6085.19
550            5911.5        6085.19
551            5911.5        6085.19
552            5911.5        6085.19
553            5911.5        6085.19
554            5911.5        6085.19
555            5911.5        6085.19
556            5911.5        6085.19
557            5911.5        6085.19
558            5911.5        6085.19
559            5911.5        6085.19
560            5911.5        6084.93
561            5911.5        6084.92
562            5911.5        6084.92
563            5911.5        6084.92
564            5911.5        6084.92
565            5911.5        6084.72
566            5911.5        6084.71
567            5911.5        6084.71
568            5911.5        6084.71
569            5911.5        6084.71
570            5911.5        6084.71
571            5911.5        6084.71
572            5911.5        6084.71
573            5911.5        6084.58
574            5911.5        6084.57
575            5911.5        6084.57
576            5911.5        6084.57
577            5911.5        6084.57
578            5911.5        6084.57
579            5911.5        6084.57
580            5911.5        6084.57
581            5911.5        6084.57
582            5911.5        6084.57
583            5911.5        6084.57
584            5911.5        6084.57
585            5911.5        6084.57
586            5911.5        6084.53
587            5911.5        6084.53
588            5911.5        6084.53
589            5911.5        6084.53
590            5911.5        6084.53
591            5911.5        6084.53
592            5911.5        6084.32
593           5908.85        6083.87
594           5908.85        6083.86
595           5908.85        6083.86
596           5908.85        6083.86
597           5908.85        6083.86
598           5908.85        6083.86
599           5908.85        6083.86
600           5908.85        6083.86
601           5908.85        6083.86
602           5908.85        6083.86
603           5908.85        6083.86
604           5908.85        6083.86
605           5908.85        6083.86
606           5908.85        6083.86
607           5908.85        6083.86
608           5908.85        6083.86
609           5908.85        6083.86
610           5908.85        6083.86
611           5908.85        6083.86
612           5908.85        6083.86
613           5908.85        6083.86
614           5908.85        6083.86
615           5908.85        6083.86
616           5908.85        6083.86
617           5908.85        6083.86
618           5908.85        6083.86
619           5908.85        6083.86
620           5908.85        6083.86
621           5908.85        6083.86
622           5908.85        6083.86
623           5908.85        6083.86
624           5908.85        6083.86
625           5908.85        6083.86
626           5908.85        6083.86
627           5908.85        6083.86
628           5908.85        6083.86
629           5908.85        6083.86
630           5908.85        6083.25
631           5908.85        6083.24
632           5908.85        6083.24
633           5908.85        6083.24
634           5908.85        6083.24
635           5908.85        6083.24
636           5908.85        6083.24
637           5908.85        6083.24
638           5908.85        6083.24
639           5908.85        6083.24
640           5908.85        6083.24
641           5908.85        6083.24
642           5908.85        6083.24
643           5908.85        6083.24
644           5908.85        6083.24
645           5908.85        6083.24
646           5908.85        6083.24
647           5908.85        6083.24
648           5908.85        6083.24
649           5908.85        6083.24
650           5908.85        6083.24
651           5908.85        6083.24
652           5908.85        6083.24
653           5908.85        6083.03
654           5908.85        6083.02
655           5908.85        6083.02
656           5908.85        6083.02
657           5908.85        6083.02
658           5908.85        6083.02
659           5908.85        6083.02
660           5908.85        6083.02
661           5908.85        6083.02
662           5908.85        6083.02
663           5908.85        6083.02
664           5908.85        6083.02
665           5908.85        6083.02
666           5908.85        6083.02
667           5908.85        6083.02
668           5908.85        6083.02
669           5908.85        6083.02
670           5908.85        6083.02
671           5908.85        6083.02
672           5908.85        6083.02
673           5908.85        6083.02
674           5908.85        6083.02
675           5908.85        6083.02
676           5908.85        6083.02
677           5908.85        6083.02
678           5908.85        6083.02
679           5908.85        6083.02
680           5908.85        6083.02
681           5908.85        6083.02
682           5908.85        6083.02
683           5908.85        6083.02
684           5908.85        6083.02
685           5908.85        6083.02
686           5908.85        6083.02
687           5908.85        6083.02
688           5908.85        6083.02
689           5908.85        6083.02
690           5908.85        6083.02
691           5908.85        6083.02
692           5908.85        6083.02
693           5908.85        6083.02
694           5908.85        6083.02
695           5908.85        6083.02
696           5908.85        6083.02
697           5908.85        6083.02
698           5908.85        6083.02
699           5908.85        6083.02
700           5908.85        6083.02
701           5908.85        6083.02
702           5908.85        6083.02
703           5908.85        6083.02
704           5908.85        6083.02
705           5908.85        6083.02
706           5908.85        6083.02
707           5908.85        6083.02
708           5908.85        6083.02
709           5908.85        6083.02
710           5908.85        6083.02
711           5908.85        6083.02
712           5908.85        6083.02
713           5908.85        6083.02
714           5908.85        6083.02
715           5908.85        6083.02
716           5908.85        6083.02
717           5908.85        6083.02
718           5908.85        6083.02
719           5908.85        6083.02
720           5908.85        6083.02
721           5908.85        6083.02
722           5908.85        6083.02
723           5908.85        6083.02
724           5908.85        6083.02
725           5908.85        6083.02
726           5908.85        6083.02
727           5908.85        6083.02
728           5908.85        6083.02
729           5908.85        6083.02
730           5908.85        6083.02
731           5908.85        6083.02
732           5908.85        6083.02
733           5908.85        6083.02
734           5908.85        6083.02
735           5908.85        6083.02
736           5908.85        6083.02
737           5908.85        6083.02
738           5908.85        6083.02
739           5908.85        6083.02
740           5908.85        6083.02
741           5908.85        6083.02
742           5908.85        6083.02
743           5908.85        6083.02
744           5908.85        6083.02
745           5908.85        6083.02
746           5908.85        6083.02
747           5908.85        6083.02
748           5908.85        6083.02
749           5908.85        6083.02
750           5908.85        6083.02
751           5908.85        6083.02
752           5908.85        6083.02
753           5908.85        6083.02
754           5908.85        6083.02
755           5908.85        6083.02
756           5908.85        6083.02
757           5908.85        6083.02
758           5908.85        6083.02
759           5908.85        6083.02
760           5908.85        6083.02
761           5908.85        6083.02
762           5908.85        6083.02
763           5908.85        6083.02
764           5908.85        6083.02
765           5908.85        6083.02
766           5908.85        6083.02
767           5908.85        6083.02
768           5908.85        6083.02
769           5908.85        6083.02
770           5908.85        6083.02
771           5908.85        6083.02
772           5908.85        6083.02
773           5908.85        6083.02
774           5908.85        6083.02
775           5908.85        6083.02
776           5908.85        6083.02
777           5908.85        6083.02
778           5908.85        6083.02
779           5908.85        6083.02
780           5908.85        6083.02
781           5908.85        6083.02
782           5908.85        6083.02
783           5908.85        6083.02
784           5908.85        6083.02
785           5908.85        6083.02
786           5908.85        6083.02
787           5908.85        6083.02
788           5908.85        6083.02
789           5908.85        6083.02
790           5908.85        6083.02
791           5908.85        6083.02
792           5908.85        6083.02
793           5908.85        6082.65
794           5908.85        6082.48
795           5908.85        6082.48
796           5908.85        6082.48
797           5908.85        6082.48
798           5908.85        6082.48
799           5908.85        6082.48
800           5908.85        6082.48
801           5908.85        6082.48
802           5908.85        6082.48
803           5908.85        6082.48
804           5908.85        6082.48
805           5908.85        6082.48
806           5908.85        6082.48
807           5908.85        6082.48
808           5908.85        6082.48
809           5908.85        6082.48
810           5908.85        6082.48
811           5908.85        6082.48
812           5908.85        6082.48
813           5908.85        6082.48
814           5908.85        6082.48
815           5908.85        6082.48
816           5908.85        6082.48
817           5908.85        6082.48
818           5908.85        6082.48
819           5908.85        6082.48
820           5908.85        6082.48
821           5908.85        6082.48
822           5908.85        6082.48
823           5908.85        6082.48
824           5908.85        6082.48
825           5908.85        6082.48
826           5908.85        6082.48
827           5908.85         6080.4
828           5908.85        6080.36
829           5908.85        6080.36
830           5908.85        6080.36
831           5908.85        6080.36
832           5908.85        6080.36
833           5908.85        6080.36
834           5908.85        6080.36
835           5908.85        6080.36
836           5908.85        6080.36
837           5908.85        6080.36
838           5908.85        6080.36
839           5908.85        6080.36
840           5908.85        6080.36
841           5908.85        6080.36
842           5908.85        6080.36
843           5908.85        6080.36
844           5908.85        6080.36
845           5908.85        6080.36
846           5908.85        6080.36
847           5908.85        6080.36
848           5908.85        6080.36
849           5908.85        6080.36
850           5908.85        6080.36
851           5908.85        6080.36
852           5908.85        6080.36
853           5908.85        6080.36
854           5908.85        6080.36
855           5908.85        6080.36
856           5908.85        6080.36
857           5908.85        6080.36
858           5908.85        6080.36
859           5908.85        6080.36
860           5908.85        6080.36
861           5908.85        6080.36
862           5908.85        6080.36
863           5908.85        6080.36
864           5908.85        6080.36
865           5908.85        6080.36
866           5908.85        6080.36
867           5908.85        6079.85
868           5908.85        6079.84
869           5908.85        6079.84
870           5908.85        6079.84
871           5908.85        6079.84
872           5908.85        6079.84
873           5908.85        6079.84
874           5908.85        6079.84
875           5908.85        6079.84
876           5908.85        6079.84
877           5908.85        6079.84
878           5908.85        6079.84
879           5908.85        6079.84
880           5908.85        6079.84
881           5908.85        6079.84
882           5908.85        6079.84
883           5908.85        6079.84
884           5908.85        6079.84
885           5908.85        6079.84
886           5908.85        6079.84
887           5908.85        6079.84
888           5908.85        6079.84
889           5908.85        6079.84
890           5908.85        6079.84
891           5908.85        6079.84
892           5908.85        6079.84
893           5908.85        6079.84
894           5908.85        6079.84
895           5908.85        6079.84
896           5908.85        6079.84
897           5908.85        6079.84
898           5908.85        6079.84
899           5908.85        6079.84
900           5908.85        6079.84
901           5908.85        6079.84
902           5908.85        6079.84
903           5908.85        6079.84
904           5908.85        6079.84
905           5908.85        6079.84
906           5908.85        6079.84
907           5908.85        6079.84
908           5908.85        6079.84
909           5908.85        6079.84
910           5908.85        6079.84
911           5908.85        6079.84
912           5908.85        6079.84
913           5908.85        6079.84
914           5908.85        6079.84
915           5908.85        6079.84
916           5908.85        6079.84
917           5908.85        6079.84
918           5908.85        6079.84
919           5908.85        6079.84
920           5908.85        6079.84
921           5908.85        6079.84
922           5908.85        6079.84
923           5908.85        6079.84
924           5908.85        6079.84
925           5908.85        6079.84
926           5908.85        6079.84
927           5908.85        6079.84
928           5908.85        6079.84
929           5908.85        6079.84
930           5908.85        6079.84
931           5908.85        6079.84
932           5908.85        6079.84
933           5908.85        6079.84
934           5908.85        6079.84
935           5908.85        6079.84
936           5908.85        6078.54
937           5908.85        6078.51
938           5908.85        6078.51
939           5908.85        6078.45
