#ITER       #BEST_FO       #MEDIA_FO
1           6808.01        34065.6
2           6146.24        12775.1
3           5754.34        6997.71
4           5625.04        6425.49
5           5365.06        6114.51
6           5274.62        5820.14
7           5221.51        5719.92
8           5199.28        5634.16
9           5183.59        5532.58
10            5129.3        5473.05
11           5050.58        5393.15
12           5030.16        5357.01
13           5030.16        5327.03
14           4986.78        5296.73
15           4931.23        5260.03
16            4876.9        5204.01
17           4873.56        5171.32
18           4873.56        5139.97
19           4865.36        5115.35
20           4830.52           5083
21           4829.88        5061.66
22           4822.92        5047.76
23           4798.36        5030.85
24           4796.67        5015.77
25            4784.6        5002.95
26            4784.6        4999.24
27           4780.86        4988.85
28           4780.86        4983.62
29           4780.86        4975.64
30           4778.47        4970.87
31           4778.47         4964.1
32           4778.47        4958.49
33           4771.41        4955.52
34           4771.41        4953.99
35           4771.41        4950.42
36           4771.41        4948.14
37            4769.9        4945.86
38           4768.81        4943.91
39           4764.97        4942.66
40            4762.8        4940.11
41            4762.8        4938.54
42            4762.8        4936.63
43            4762.8        4935.44
44           4761.26        4934.89
45           4761.26        4932.86
46           4758.55        4931.47
47           4758.44        4930.27
48           4756.88        4928.82
49           4750.94        4927.08
50           4750.94        4924.93
51           4750.94        4922.98
52              4743        4920.16
53            4737.6        4916.97
54            4737.6        4914.36
55           4734.37        4912.61
56           4732.89        4911.65
57           4732.89        4911.13
58           4732.89        4910.14
59           4731.51        4907.94
60           4730.64        4906.67
61           4729.46        4906.07
62           4725.79        4905.58
63           4725.79        4904.68
64           4725.79        4902.69
65           4725.79        4901.66
66           4725.79        4900.48
67           4725.79        4898.92
68            4722.3         4897.9
69            4722.3        4896.97
70            4722.3         4896.9
71            4722.3        4895.83
72              4722        4894.87
73           4720.93        4893.75
74           4720.93        4893.06
75           4720.93        4892.84
76           4719.87        4892.36
77           4719.87        4891.75
78           4719.18         4891.1
79           4719.18        4889.55
80            4717.9        4888.58
81           4716.29        4888.28
82           4716.29        4887.46
83           4716.29        4886.72
84           4716.29        4886.09
85           4716.24        4885.66
86           4713.64         4885.1
87           4710.82        4883.48
88           4708.24        4881.42
89           4705.43        4880.08
90           4705.43        4878.77
91           4702.76        4876.92
92           4702.03        4873.54
93           4696.56        4871.83
94           4695.68        4870.15
95           4695.68        4868.97
96           4691.58        4866.61
97           4691.58        4864.66
98           4689.79        4864.09
99           4689.79        4863.11
100           4689.79        4862.02
101           4689.79        4861.37
102           4689.35        4860.45
103           4688.06        4858.93
104           4688.06        4858.65
105           4688.06        4858.19
106           4688.06        4857.68
107           4688.06        4856.82
108           4686.45         4855.6
109           4686.45         4855.4
110           4686.45        4854.68
111           4686.45        4853.72
112           4686.45        4853.23
113           4685.04        4852.68
114           4685.04        4852.17
115           4685.04        4851.96
116           4684.77        4851.65
117           4684.55        4851.03
118           4684.43        4850.85
119           4684.43        4850.54
120           4683.68         4850.2
121           4682.98        4850.01
122           4682.98        4849.81
123           4682.92        4849.53
124           4682.92        4848.96
125           4682.73        4848.64
126            4681.8        4848.42
127            4681.8           4848
128            4681.8         4847.7
129            4681.8        4847.32
130            4681.8        4847.17
131           4681.49        4846.54
132           4681.49        4846.11
133           4681.49         4845.9
134           4680.93        4845.46
135           4680.87         4845.2
136           4680.87        4845.02
137           4680.87        4844.83
138           4680.62        4844.79
139           4680.62        4844.68
140           4680.62        4844.54
141            4680.4         4844.4
142            4680.4         4844.3
143            4680.4        4844.23
144            4680.4        4844.13
145           4680.38        4844.11
146           4680.38        4844.06
147           4680.38        4844.05
148           4680.38        4844.05
149           4680.04        4843.89
150           4680.04        4843.88
151           4680.04        4843.88
152           4680.04        4843.88
153           4680.04        4843.76
154           4679.62        4843.73
155           4679.62        4843.68
156           4679.62        4843.58
157           4679.62        4843.57
158           4679.62        4843.57
159           4679.62        4843.57
160           4679.62        4843.57
161           4679.62        4843.57
162           4679.62        4843.57
163           4679.62        4843.43
164           4679.62        4843.35
165           4679.62        4843.35
166           4679.62        4843.31
167           4679.62        4843.31
168           4679.62        4843.18
169           4679.62        4843.18
170           4679.62        4843.16
171           4679.62        4842.98
172           4679.62        4842.97
173           4679.62        4842.97
174           4679.62        4842.97
175           4679.62        4842.97
176           4679.62        4842.91
177           4679.62        4842.84
178           4679.62        4842.84
179           4679.62        4842.79
180           4679.62        4842.66
181           4679.62        4842.62
182           4679.62        4842.62
183           4679.62        4842.55
184           4679.56         4842.5
185           4679.56        4842.43
186           4679.56        4842.42
187           4679.56        4842.39
188           4679.56        4842.37
189           4679.56        4842.37
190           4679.56        4842.35
191           4679.56        4842.35
192           4679.56        4842.27
193           4679.34        4842.26
194           4679.34        4842.26
195           4679.34        4842.22
196           4679.34        4842.22
197           4679.34        4842.13
198           4679.28        4842.09
199           4679.28        4842.09
200           4679.28        4842.08
201           4679.28        4842.06
202           4679.28        4842.06
203           4679.28        4842.04
204           4679.28        4842.04
205           4679.28        4842.03
206           4679.28        4842.02
207           4679.28        4842.02
208           4679.28        4842.02
209           4679.28        4842.02
210           4679.28        4842.02
211           4679.28        4842.02
212           4679.28        4842.01
213           4679.28        4842.01
214           4679.15        4841.93
215           4679.15        4841.93
216           4679.15        4841.93
217           4679.15        4841.93
218           4679.15        4841.93
219           4679.15        4841.88
220           4679.15        4841.88
221           4679.15        4841.88
222           4679.15        4841.83
223           4679.15        4841.81
224           4679.15        4841.81
225           4679.15        4841.81
226           4679.03        4841.73
227           4678.93        4841.66
228           4678.93        4841.51
229           4678.73        4841.46
230           4678.73        4841.46
231           4678.73        4841.38
232           4678.73        4841.35
233           4678.73        4841.34
234           4678.73        4841.34
235           4678.73        4841.31
236           4678.73        4841.26
237           4678.73        4841.21
238           4678.73        4841.18
239           4678.73        4841.17
240           4678.73        4841.17
241           4678.73        4841.17
242           4678.73        4841.14
243           4678.73        4841.09
244           4678.73        4841.06
245           4678.73        4841.03
246           4678.73        4841.02
247           4678.73        4841.02
248           4678.73        4840.93
249           4678.73        4840.91
250           4678.73         4840.9
251           4678.59        4840.87
252           4678.59        4840.85
253           4678.59        4840.82
254           4678.59        4840.78
255           4678.59        4840.76
256           4678.59        4840.75
257           4678.59        4840.75
258           4678.59        4840.75
259           4678.59        4840.74
260           4678.59        4840.74
261           4678.59         4840.7
262           4678.59        4840.68
263           4678.59        4840.67
264           4678.59        4840.67
265           4678.59        4840.67
266           4678.59        4840.65
267           4678.59        4840.62
268           4678.59        4840.61
269            4678.5         4840.6
270            4678.5        4840.59
271            4678.5        4840.57
272            4678.5        4840.56
273            4678.5        4840.56
274            4678.5        4840.55
275            4678.5        4840.51
276            4678.5         4840.5
277            4678.5        4840.49
278            4678.5        4840.49
279            4678.5        4840.49
280            4678.5        4840.47
281            4678.5        4840.45
282            4678.5        4840.43
283            4678.5        4840.42
284            4678.5         4840.4
285            4678.5        4840.38
286           4678.44        4840.34
287           4678.44        4840.34
288           4678.44        4840.31
289           4678.44         4840.3
290           4678.44        4840.24
291           4678.44        4840.23
292           4678.44        4840.22
293           4678.44        4840.22
294           4678.44        4840.22
295           4678.42        4840.19
296           4678.37        4840.18
297           4678.37        4840.18
298           4678.37        4840.18
299           4678.37        4840.18
300           4678.37        4840.18
301           4678.37        4840.17
302           4678.37        4840.16
303           4678.37        4840.16
304           4678.37        4840.14
305           4678.37        4840.14
306           4678.37        4840.14
307           4678.37        4840.13
308            4678.3        4840.11
309            4678.3        4840.11
310            4678.3        4840.07
311            4678.3        4840.07
312            4678.3        4840.07
313            4678.3        4840.07
314            4678.3        4840.07
315            4678.3        4840.07
316            4678.3        4840.07
317            4678.3        4840.05
318            4678.3        4840.04
319            4678.3        4840.04
320            4678.3        4840.04
321            4678.3        4840.04
322           4678.28        4840.03
323           4678.28        4840.03
324           4678.28        4840.03
325           4678.28        4840.01
326           4678.28        4840.01
327           4678.28           4840
328           4678.28           4840
329           4678.15        4839.99
330           4678.15        4839.99
331           4678.15        4839.99
332           4678.15        4839.99
333           4678.15        4839.99
334           4678.15        4839.99
335           4678.15        4839.98
336           4678.15        4839.96
337           4678.15        4839.96
338           4678.15        4839.94
339           4678.15        4839.94
340           4678.15        4839.94
341           4678.15        4839.94
342           4678.15        4839.93
343           4678.15        4839.92
344           4678.15        4839.92
345           4678.15         4839.9
346           4678.15         4839.9
347           4678.15         4839.9
348           4678.15         4839.9
349           4678.15         4839.9
350           4678.15         4839.9
351           4678.15        4839.89
352           4678.15        4839.88
353           4678.15        4839.88
354           4678.15        4839.87
355           4678.15        4839.87
356           4678.15        4839.87
357           4678.15        4839.86
358           4678.15        4839.86
359           4678.15        4839.85
360           4678.12        4839.84
361           4678.12        4839.84
362           4678.12        4839.82
363           4678.12        4839.82
364           4678.12        4839.82
365           4678.12        4839.81
366           4678.12        4839.79
367           4678.02        4839.79
368           4678.02        4839.78
369              4678        4839.75
370              4678        4839.75
371              4678        4839.73
372              4678        4839.73
373              4678        4839.72
374              4678        4839.72
375           4677.98        4839.71
376           4677.98        4839.71
377           4677.98        4839.71
378           4677.98        4839.71
379           4677.98        4839.69
380           4677.98        4839.69
381           4677.98        4839.69
382           4677.76        4839.66
383           4677.76        4839.65
384           4677.76        4839.64
385           4677.76        4839.64
386           4677.76        4839.64
387           4677.76        4839.64
388           4677.73        4839.62
389           4677.73        4839.62
390           4677.73        4839.62
391           4677.73        4839.62
392           4677.73        4839.61
393           4677.73        4839.59
394           4677.73        4839.59
395           4677.73        4839.59
396           4677.73        4839.59
397           4677.73        4839.59
398           4677.73        4839.59
399            4677.7        4839.58
400            4677.7        4839.57
401            4677.7        4839.57
402            4677.7        4839.57
403            4677.7        4839.57
404            4677.7        4839.55
405            4677.7        4839.55
406            4677.7        4839.55
407            4677.7        4839.55
408            4677.7        4839.55
409            4677.7        4839.54
410            4677.7        4839.54
411            4677.7        4839.54
412            4677.7        4839.51
413            4677.7         4839.5
414            4677.7         4839.5
415            4677.7        4839.49
416            4677.7        4839.47
417            4677.7        4839.47
418            4677.7        4839.47
419            4677.7        4839.47
420            4677.7        4839.47
421            4677.7        4839.46
422            4677.7        4839.45
423            4677.7        4839.45
424            4677.7        4839.44
425            4677.7        4839.44
426            4677.7        4839.44
427            4677.7        4839.43
428            4677.7        4839.43
429            4677.7        4839.43
430            4677.7        4839.43
431            4677.7        4839.43
432            4677.7        4839.43
433            4677.7        4839.42
434            4677.7        4839.42
435            4677.7        4839.42
436            4677.7        4839.42
437            4677.7        4839.42
438            4677.7        4839.42
439           4677.65        4839.41
440           4677.65         4839.4
441           4677.65        4839.39
442           4677.65        4839.39
443           4677.64        4839.38
444           4677.64        4839.38
445           4677.64        4839.37
446           4677.64        4839.37
447           4677.64        4839.37
448           4677.64        4839.37
449           4677.64        4839.36
450           4677.64        4839.36
451           4677.64        4839.36
452           4677.64        4839.35
453           4677.64        4839.35
454           4677.64        4839.34
455           4677.64        4839.34
456           4677.64        4839.34
457           4677.64        4839.34
458           4677.64        4839.34
459           4677.64        4839.34
460           4677.64        4839.32
461           4677.53        4839.31
462           4677.53         4839.3
463           4677.53         4839.3
464           4677.53        4839.29
465           4677.53        4839.29
466           4677.53        4839.28
467           4677.53        4839.27
468           4677.53        4839.27
469           4677.53        4839.27
470           4677.53        4839.27
471           4677.53        4839.27
472           4677.53        4839.27
473           4677.53        4839.27
474           4677.49        4839.26
475           4677.49        4839.26
476           4677.49        4839.25
477           4677.49        4839.25
478           4677.49        4839.25
479           4677.49        4839.25
480           4677.49        4839.23
481           4677.49        4839.23
482           4677.49        4839.23
483           4677.49        4839.23
484           4677.49        4839.23
485           4677.49        4839.22
486           4677.49         4839.2
487           4677.49         4839.2
488           4677.49         4839.2
489           4677.49         4839.2
490           4677.49        4839.19
491           4677.49        4839.18
492           4677.49        4839.17
493           4677.49        4839.17
494           4677.49        4839.17
495           4677.49        4839.17
496           4677.49        4839.16
497           4677.49        4839.15
498           4677.49        4839.14
499           4677.49        4839.13
500           4677.49        4839.13
501           4677.49        4839.13
502           4677.49        4839.12
503           4677.49        4839.12
504           4677.49        4839.12
505           4677.49        4839.12
506           4677.49        4839.11
507           4677.49        4839.11
508           4677.49        4839.11
509           4677.49         4839.1
510           4677.49        4839.09
511           4677.49        4839.09
512           4677.49        4839.09
513           4677.49        4839.08
514           4677.49        4839.08
